"","TimeNum","locType","lc","id","GMT","date","lat","lon","ID","time","ok","optional","errX","errY","mu.x","nu.x","mu.y","nu.y","se.mu.x","se.nu.x","se.mu.y","se.nu.y","speed"
"21",432460.433333333,"p",NA,NA,2019-05-03 04:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,237.705792697261,0.00183752586694456,37.1251284865814,0.000459603748467471,0.459397431425122,0.0211896201004171,0.41682970143693,0.0211896201004171,0.00189413223331839
"22",432461.433333333,"p",NA,NA,2019-05-03 05:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,237.707630222878,0.00183752536103147,37.1255880902646,0.000459603616695262,0.477352071326814,0.0210713075057055,0.436613101040269,0.0210475651798492,0.00189413171055056
"23",432462.433333333,"p",NA,NA,2019-05-03 06:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,237.709467747975,0.00183752482842009,37.1260476938125,0.000459603477969106,0.49526760443219,0.020952326839757,0.456200613765479,0.0209284495364563,0.00189413116019498
"24",432463.433333333,"p",NA,NA,2019-05-03 07:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,237.711305272526,0.00183752426899659,37.1265072972182,0.000459603332259355,0.513128638842152,0.0208326666559997,0.475596467606731,0.0208086520466848,0.00189413058213402
"25",432464.433333333,"p",NA,NA,2019-05-03 08:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,237.713142796504,0.00183752368264141,37.1269669004746,0.000459603179534868,0.530920898062979,0.020712315177208,0.494800970087974,0.020712315177208,0.00189412997624414
"26",432465.433333333,"p",NA,NA,2019-05-03 09:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,237.714980319882,0.00183752306922924,37.1274265035749,0.000459603019763005,0.548633757619781,0.0206155281280883,0.513819034291257,0.020591260281974,0.00189412934239584
"27",432466.433333333,"p",NA,NA,2019-05-03 10:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,237.716817842633,0.00183752242862897,37.1278861065118,0.000459602852909618,0.566258774766449,0.0204939015319192,0.532650917581111,0.0204694894904587,0.00189412868045367
"28",432467.433333333,"p",NA,NA,2019-05-03 11:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,237.71865536473,0.0018375217607037,37.1283457092783,0.000459602678939049,0.583786776143482,0.0203960780543711,0.551299374206066,0.0203715487874634,0.00189412799027615
"29",432468.433333333,"p",NA,NA,2019-05-03 12:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,237.720492886145,0.00183752106531068,37.1288053118673,0.000459602497814115,0.601212940645825,0.0202731349327133,0.569768373990695,0.0202731349327133,0.00189412727171578
"30",432469.433333333,"p",NA,NA,2019-05-03 13:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,237.722330406851,0.00183752034230128,37.1292649142716,0.000459602309496107,0.618532133360911,0.020174241001832,0.588058670542319,0.0201494416796099,0.00189412652461898
"31",432470.433333333,"p",NA,NA,2019-05-03 14:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,237.724167926821,0.00183751959152098,37.1297245164839,0.000459602113944777,0.635738153645036,0.0200748598998847,0.606173242563543,0.0200499376557634,0.00189412574882608
"32",432471.433333333,"p",NA,NA,2019-05-03 15:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,237.726005446025,0.00183751881280934,37.130184118497,0.000459601911118331,0.652829227286892,0.0199749843554382,0.62411457281496,0.01994993734326,0.00189412494417128
"33",432472.433333333,"p",NA,NA,2019-05-03 16:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,237.727842964437,0.00183751800599991,37.1306437203037,0.000459601700973423,0.669802209611166,0.0198746069143518,0.641884724853303,0.0198746069143518,0.00189412411048262
"34",432473.433333333,"p",NA,NA,2019-05-03 17:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,237.729680482028,0.00183751717092028,37.1311033218965,0.000459601483465138,0.6866542070067,0.0197989898732233,0.65948616361528,0.0197737199332852,0.0018941232475819
"35",432474.433333333,"p",NA,NA,2019-05-03 18:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,237.731517998769,0.00183751630739196,37.1315629232681,0.000459601258546992,0.703383252572877,0.0196977156035922,0.676920970276442,0.019672315572906,0.00189412235528473
"36",432475.433333333,"p",NA,NA,2019-05-03 19:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,237.733355514633,0.0018375154152304,37.1320225244111,0.000459601026170914,0.719988194347657,0.0195959179422654,0.694190895935693,0.0195959179422654,0.00189412143340038
"37",432476.433333333,"p",NA,NA,2019-05-03 20:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,237.73519302959,0.00183751449424492,37.132482125318,0.000459600786287241,0.736467921908348,0.0195192212959431,0.711298109093508,0.0194935886896179,0.00189412048173183
"38",432477.433333333,"p",NA,NA,2019-05-03 21:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,237.737030543612,0.0018375135442387,37.1329417259812,0.000459600538844705,0.752821359952014,0.0194422220952236,0.728245837612547,0.0194164878389476,0.0018941195000757
"39",432478.433333333,"p",NA,NA,2019-05-03 22:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,237.738868056669,0.0018375125650087,37.1334013263931,0.000459600283790422,0.769048112929224,0.0193649167310371,0.745034898511472,0.0193390796058137,0.00189411848822219
"40",432479.433333333,"p",NA,NA,2019-05-03 23:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,237.740705568732,0.00183751155634564,37.1338609265462,0.000459600021069881,0.78514839361741,0.0192613602842582,0.761667250182125,0.0192613602842582,0.00189411744595503
"41",432480.433333333,"p",NA,NA,2019-05-04 00:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,237.742543079772,0.00183751051803393,37.1343205264327,0.000459599750626935,0.801121089473995,0.0191833260932509,0.778145873214014,0.0191833260932509,0.00189411637305148
"42",432481.433333333,"p",NA,NA,2019-05-04 01:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,237.744380589758,0.00183750944985169,37.1347801260449,0.000459599472403783,0.816966951595963,0.0191049731745428,0.794472781157416,0.0191049731745428,0.00189411526928223
"43",432482.433333333,"p",NA,NA,2019-05-04 02:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,237.746218098661,0.0018375083515706,37.1352397253749,0.000459599186340964,0.832686015254249,0.0190525588832576,0.810648505827279,0.0190262975904404,0.00189411413441138
"44",432483.433333333,"p",NA,NA,2019-05-04 03:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,237.748055606451,0.00183750722295595,37.1356993244149,0.00045959889237734,0.848278845663382,0.0189736659610103,0.826676478436395,0.0189472953214964,0.0018941129681964
"45",432484.433333333,"p",NA,NA,2019-05-04 04:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,237.749893113097,0.00183750606376653,37.136158923157,0.000459598590450085,0.863744753963808,0.0188944436276912,0.842557416441159,0.0188679622641132,0.00189411177038803
"46",432485.433333333,"p",NA,NA,2019-05-04 05:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,237.751730618568,0.00183750487375459,37.1366185215931,0.00045959828049467,0.879085888864109,0.0188414436814168,0.858294238591871,0.0188148877222268,0.00189411054073028
"47",432486.433333333,"p",NA,NA,2019-05-04 06:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,237.753568122834,0.00183750365266581,37.1370781197153,0.000459597962444852,0.894301962426562,0.0187616630392937,0.873887864659992,0.0187349939951952,0.00189410927896034
