REF,PTT,D_DATE,LQ,LAT,LON,ALT_LAT,ALT_LON,N_MESS,N_MESS_120,BEST_LEVEL,PASS_DUR,FREQ,V_MASK,ALT,EST_SPEED,KM_FROM_HOME,IQ,NOPS,DELETED,ACTUAL_PTT,ERROR_RADIUS,SEMI_MAJOR_AXIS,SEMI_MINOR_AXIS,ELLIPSE_ORIENTATION,HDOP,SATELLITE,DIAG_ID
ct151-F415-18,133778,7/28/2019,0,46.15194,-143.04021,46.15194,-143.0402,4,0,-123,138,401677564.9,20,,,,46,2,,133778,30555,247753,3768,96,3247,MC,121267564
ct151-F415-18,133778,7/28/2019,0,46.07718,-143.62171,46.07718,-143.6217,4,0,-133,140,401677625.5,0,,1.53,2024.56,48,3,,133778,48075,554384,4169,80,4564,SR,121292045
ct151-F415-18,133778,7/28/2019,-1,46.47836,-144.02282,46.47836,-144.02283,3,0,-123,97,401677675.8,20,,,,8,3,,133778,39853,345776,4593,76,6138,MA,121323560
ct151-F415-18,133778,7/28/2019,-2,46.44734,-144.0866,46.44734,-144.0866,2,0,-133,42,401677427.2,20,,,,6,3,,133778,18705,47804,7318,85,3103,NN,121323561
ct151-F415-18,133778,7/28/2019,-2,46.25126,-142.73936,46.25126,-142.73936,2,1,-116,44,401677416.3,20,,,,6,3,,133778,32018,143704,7133,127,3202,MC,121323562
ct151-F415-18,133778,7/28/2019,-1,46.35985,-143.19604,46.35985,-143.19604,3,0,-127,90,401677491.7,20,,,,5,3,,133778,19039,127865,2834,129,2315,NN,121323563
ct151-F415-18,133778,7/29/2019,-1,46.67125,-143.29955,46.67125,-143.29955,3,0,-127,95,401677404.4,20,,,,8,3,,133778,20739,144057,2985,90,3409,NP,121346817
ct151-F415-18,133778,7/29/2019,-1,46.24395,-143.16755,46.24395,-143.16756,3,0,-128,98,401677602.5,0,,0.49,1999.32,5,3,,133778,27828,320754,2414,82,3830,NK,121379989
ct151-F415-18,133778,7/29/2019,-1,46.46658,-142.87981,46.46658,-142.8798,3,0,-120,95,401677552.9,20,,,,6,3,,133778,11257,78130,1621,110,1365,SR,121379990
ct151-F415-18,133778,7/29/2019,-1,46.34509,-142.58342,46.34509,-142.58342,3,0,-130,95,401677589.6,20,,,,6,3,,133778,14466,22381,9349,63,1599,MA,121379991
ct151-F415-18,133778,7/29/2019,-1,46.79318,-142.78906,57.27603,-86.20322,3,1,-119,94,401677523.2,20,,,,50,3,,133778,5962,52984,670,41,1568,MC,121379992
ct151-F415-18,133778,7/29/2019,-1,46.22465,-143.14857,46.22465,-143.14857,3,0,-125,97,401677599.9,0,,1.11,1997.133,6,3,,133778,14976,80739,2777,105,3258,NN,121395241
ct151-F415-18,133778,7/29/2019,-2,46.24273,-143.17458,46.24273,-143.17458,2,0,-125,48,401677556.8,0,,1.52,1999.764,6,3,,133778,14546,56394,3751,93,2923,MC,121395242
ct151-F415-18,133778,7/29/2019,-2,46.0653,-142.70236,46.0653,-142.70236,2,0,-127,50,401677715.3,20,,,,6,3,,133778,10053,19268,5244,2,4024,SR,121413993
ct151-F415-18,133778,7/29/2019,-1,46.56395,-143.00132,46.56395,-143.00133,3,0,-121,94,401677601.4,0,,0.89,2001.941,8,3,,133778,28662,271041,3031,94,4103,MC,121432565
ct151-F415-18,133778,7/29/2019,-2,46.53013,-143.03732,46.53013,-143.03732,2,1,-118,46,401677564.7,0,,0.54,2002.913,8,3,,133778,26924,172776,4195,113,3968,MC,121447600
ct151-F415-18,133778,7/30/2019,-1,46.49964,-142.96906,46.49964,-142.96906,3,0,-121,95,401677513.7,0,,0.81,1996.753,8,3,,133778,1384,30925,61,79,2574,NP,121500171
ct151-F415-18,133778,7/30/2019,0,46.5138,-142.9182,46.5138,-142.9182,4,0,-124,138,401677546.3,0,,1.79,1993.845,56,3,,133778,2212,11206,436,105,1277,NK,121507824
ct151-F415-18,133778,7/30/2019,-2,46.58738,-142.89272,46.58738,-142.89272,2,0,-133,49,401677470.5,20,,,,8,3,,133778,8601,17981,4114,100,2726,NP,121511705
ct151-F415-18,133778,7/30/2019,0,46.39568,-142.8274,46.39568,-142.8274,7,0,-122,281,401677539.8,0,,1.82,1982.109,45,3,,133778,7818,88380,691,110,881,SR,121511706
ct151-F415-18,133778,7/30/2019,0,46.41962,-142.82026,46.41962,-142.82027,4,0,-124,134,401677488.4,0,,1,1982.698,48,3,,133778,6112,24960,1496,93,1844,MA,121511707
ct151-F415-18,133778,7/30/2019,0,46.40402,-143.16125,46.40402,-143.16125,4,0,-121,179,401677540.2,20,,,,46,3,,133778,19827,378459,1038,78,1504,NN,121511708
ct151-F415-18,133778,7/30/2019,-2,46.73683,-142.9471,46.73683,-142.9471,2,0,-131,43,401677461.7,20,,,,8,3,,133778,55446,203229,15127,109,7160,SR,121550278
ct151-F415-18,133778,7/30/2019,0,46.14938,-143.00117,46.14938,-143.00117,4,0,-121,146,401677488.2,20,,,,48,3,,133778,43675,455946,4183,101,7058,MC,121565039
ct151-F415-18,133778,7/30/2019,-2,46.00587,-141.79992,46.00587,-141.79993,2,0,-131,91,401677635.8,20,,,,6,2,,133778,19344,69455,5387,123,2844,MB,121565040
ct151-F415-18,133778,7/30/2019,-1,45.93259,-141.98892,45.93259,-141.98892,3,0,-125,90,401677314.9,20,,,,8,3,,133778,30600,133312,7023,108,3431,MC,121568654
ct151-F415-18,133778,7/31/2019,-1,46.35637,-142.50812,46.35637,-142.50812,3,0,-134,86,401677505.9,20,,,,6,3,,133778,22760,146991,3524,79,4359,SR,121623674
ct151-F415-18,133778,7/31/2019,-1,46.44482,-142.45179,46.44482,-142.4518,3,0,-130,86,401677636.1,20,,,,4,3,,133778,20342,170193,2431,81,4527,NP,121623675
ct151-F415-18,133778,7/31/2019,-2,46.55446,-143.04243,46.55446,-143.04243,2,0,-120,50,401677598.9,20,,,,8,3,,133778,44665,837710,2381,71,4298,NN,121636885
ct151-F415-18,133778,7/31/2019,-2,46.83353,-142.46351,46.83353,-142.46352,2,0,-131,45,401677729.6,20,,,,6,3,,133778,29192,135052,6309,84,2898,SR,121636886
ct151-F415-18,133778,7/31/2019,-2,46.93219,-142.73439,46.93219,-142.73439,2,0,-131,48,401677458.8,0,,0.61,2000.807,8,3,,133778,35839,99895,12857,99,3624,NN,121656220
ct151-F415-18,133778,7/31/2019,-1,46.59345,-143.01072,46.59345,-143.01073,3,1,-114,93,401677552.8,20,,,,6,3,,133778,7336,27615,1949,120,951,MC,121656221
ct151-F415-18,133778,7/31/2019,-2,46.61466,-143.9668,46.61466,-143.9668,2,0,-125,46,401677641.6,20,,,,8,3,,133778,39331,823644,1878,85,5582,SR,121662701
ct151-F415-18,133778,7/31/2019,-2,46.58261,-144.76248,46.58261,-144.76248,2,0,-123,44,401677434.7,20,,,,8,3,,133778,45368,105504,19509,98,7321,MC,121679179
ct151-F415-18,133778,7/31/2019,-1,46.61613,-144.68545,46.61613,-144.68546,3,0,-124,93,401677530.4,20,,,,6,3,,133778,26528,463984,1516,97,6204,MB,121679180
ct151-F415-18,133778,8/1/2019,-1,46.58488,-143.12572,46.58488,-143.12572,3,0,-129,88,401677464.8,0,,1.36,2011.578,0,3,,133778,12468,39355,3950,91,1075,NN,121929489
ct151-F415-18,133778,8/1/2019,-1,46.74587,-144.35908,46.74587,-144.35909,3,0,-125,88,401677686.1,20,,1.36,2011.578,7,2,,133778,44429,827923,2384,97,6126,SR,121929488
ct151-F415-18,133778,8/1/2019,-2,46.47779,-142.83565,46.47779,-142.83565,2,0,-127,50,401677513.4,20,,,,0,3,,133778,3159,13644,731,64,1234,NN,121929490
ct151-F415-18,133778,8/1/2019,-2,46.48609,-142.82255,46.48609,-142.82256,2,1,-117,50,401677608.9,20,,,,5,3,,133778,26700,206807,3447,60,2377,MC,121929491
ct151-F415-18,133778,8/1/2019,-2,46.66434,-143.39404,46.66434,-143.39404,2,0,-128,49,401677626.3,20,,,,5,3,,133778,17032,51118,5674,81,3722,MC,121929492
ct151-F415-18,133778,8/1/2019,-1,46.7004,-142.35586,46.7004,-142.35587,3,0,-129,96,401677490.6,0,,1.31,1963.633,8,3,,133778,10611,34010,3310,141,2598,SR,121929493
ct151-F415-18,133778,8/1/2019,-2,46.69972,-142.34523,46.69972,-142.34523,2,0,-130,48,401677521.3,0,,0.69,1962.868,6,3,,133778,5898,12842,2708,106,2177,NP,121929494
ct151-F415-18,133778,8/1/2019,-1,46.74623,-142.34012,46.74623,-142.34012,3,0,-127,88,401677540.7,0,,0.84,1964.769,7,3,,133778,18150,121765,2705,106,3359,NP,121929495
ct151-F415-18,133778,8/1/2019,-2,46.71937,-142.40449,46.71937,-142.4045,2,0,-130,44,401677527.9,0,,1.12,1967.893,8,2,,133778,26682,181337,3925,109,4872,NK,121929496
ct151-F415-18,133778,8/1/2019,-1,46.88243,-142.69113,46.88243,-142.69113,3,0,-125,91,401677576.3,20,,,,6,2,,133778,18340,54054,6222,75,3581,MC,121929497
ct151-F415-18,133778,8/1/2019,-1,46.73589,-142.63236,46.73589,-142.63235,3,3,-116,95,401677598,0,,1.25,1984.377,7,3,,133778,10606,59489,1890,131,1895,MC,121929498
ct151-F415-18,133778,8/2/2019,-2,46.59675,-142.47377,46.59675,-142.47377,2,0,-132,95,401677472.7,20,,,,8,3,,133778,25660,164358,4006,47,5423,NK,121929499
ct151-F415-18,133778,8/2/2019,-2,46.85188,-142.26,46.85188,-142.26,2,0,-130,50,401677495.5,0,,-1,1958.34,7,3,,133778,9519,30227,2997,100,3176,NK,121929500
ct151-F415-18,133778,8/2/2019,-2,46.84583,-142.17476,46.84583,-142.17476,2,0,-122,50,401677436,0,,-1,1958.34,0,3,,133778,6928,21400,2242,110,2377,MC,121929501
ct151-F415-18,133778,8/2/2019,-1,46.85266,-142.55771,46.85266,-142.55771,3,0,-130,91,401677583.6,20,,,,5,3,,133778,8627,17290,4304,164,2754,SR,121929502
ct151-F415-18,133778,8/2/2019,-2,46.76277,-142.53653,46.76277,-142.53653,2,0,-123,43,401677514,20,,,,6,3,,133778,23929,43812,13069,162,2568,MC,121929503
ct151-F415-18,133778,8/2/2019,-1,46.5777,-142.41098,46.5777,-142.41098,3,0,-123,98,401677537.2,20,,,,6,2,,133778,11828,44600,3136,51,1326,NN,121929504
ct151-F415-18,133778,8/2/2019,-2,46.52956,-142.37917,46.52956,-142.37917,2,0,-127,44,401677530,20,,,,6,3,,133778,6100,30867,1205,89,1442,MB,121929505
ct151-F415-18,133778,8/2/2019,-2,46.77205,-142.08877,46.77205,-142.08878,2,0,-125,43,401677531.3,0,,1.21,1948.822,8,3,,133778,9924,155146,634,72,5486,SR,121929506
ct151-F415-18,133778,8/2/2019,-1,46.72819,-142.5697,46.72819,-142.5697,3,0,-128,91,401677538.2,20,,,,8,3,,133778,10008,46330,2161,143,2913,NK,121929507
ct151-F415-18,133778,8/2/2019,-1,46.65047,-142.50067,46.65047,-142.50067,3,1,-118,90,401677480.1,20,,,,6,3,,133778,10037,145969,690,99,1666,NN,121929508
ct151-F415-18,133778,8/2/2019,-2,46.39493,-142.33491,46.39493,-142.33492,2,0,-122,43,401677493.6,0,,2.06,1947.66,8,2,,133778,33357,80163,13880,86,3470,MC,121929509
ct151-F415-18,133778,8/2/2019,-2,46.28588,-142.55644,46.28588,-142.55644,2,0,-130,43,401677408.2,20,,,,8,3,,133778,41264,67990,25043,123,3792,MC,121929510
ct151-F415-18,133778,8/3/2019,-1,46.49573,-141.97341,46.49573,-141.9734,3,0,-129,95,401677589.3,20,,,,5,3,,133778,8910,27957,2839,131,1386,NP,121951094
ct151-F415-18,133778,8/3/2019,-1,46.36875,-141.75674,46.36875,-141.75674,3,0,-124,89,401677605,0,,-1,1911.25,8,3,,133778,18509,78725,4351,66,2800,NP,121953995
ct151-F415-18,133778,8/3/2019,-1,46.36476,-141.83138,46.36476,-141.83138,3,0,-127,89,401677561.8,0,,-1,1911.25,0,3,,133778,18472,119804,2848,68,2428,NK,121953996
ct151-F415-18,133778,8/3/2019,-1,46.38807,-141.62668,46.38807,-141.62668,3,0,-131,95,401677659.8,20,,,,6,3,,133778,16051,53845,4784,119,2597,MC,121962787
ct151-F415-18,133778,8/3/2019,-2,46.20012,-142.25039,46.20012,-142.2504,2,0,-132,45,401677610.5,20,,,,8,3,,133778,40630,77557,21284,129,3728,NK,121983130
ct151-F415-18,133778,8/3/2019,-1,46.41803,-141.8926,46.41803,-141.8926,3,0,-123,92,401677442.7,20,,,,8,3,,133778,13915,102607,1887,93,3948,MC,121983131
ct151-F415-18,133778,8/3/2019,-2,46.43931,-142.23626,46.43931,-142.23627,2,0,-137,44,401677476.6,0,,1.57,1942.888,6,3,,133778,13516,33887,5390,93,2766,NN,121983132
ct151-F415-18,133778,8/3/2019,-2,46.29258,-141.8944,46.29258,-141.8944,2,0,-128,48,401677498,0,,1.53,1912.17,8,3,,133778,22708,128806,4003,87,5626,SR,121988976
ct151-F415-18,133778,8/3/2019,-2,46.42715,-141.95854,46.42715,-141.95854,2,0,-129,48,401677670.4,0,,1.67,1923.055,5,3,,133778,11638,72818,1859,101,4798,NP,122136751
ct151-F415-18,133778,8/3/2019,-2,46.45025,-141.94094,46.45025,-141.94093,2,0,-130,50,401677553.1,0,,1.82,1922.949,6,3,,133778,6470,9098,4601,113,2399,NN,122136752
ct151-F415-18,133778,8/3/2019,-1,46.35833,-142.30493,46.35833,-142.30493,3,0,-120,91,401677555.1,20,,,,8,3,,133778,2009,3339,1208,102,685,NN,122136753
ct151-F415-18,133778,8/3/2019,-2,46.27917,-142.4224,46.27917,-142.4224,2,2,-110,49,401677449.8,20,,,,8,3,,133778,7012,80018,614,106,2418,MC,122136754
ct151-F415-18,133778,8/3/2019,-2,46.15959,-142.61848,46.15959,-142.61848,2,0,-128,44,401677458.1,20,,,,8,3,,133778,14501,40881,5143,114,3010,NN,122136755
ct151-F415-18,133778,8/4/2019,-2,46.31519,-143.11931,46.31519,-143.11931,2,0,-136,45,401677403.1,20,,,,8,3,,133778,35210,166959,7425,65,4543,NP,122136756
ct151-F415-18,133778,8/4/2019,-1,46.27587,-142.70114,46.27587,-142.70114,3,0,-122,90,401677531.5,0,,2.42,1967.821,5,3,,133778,28476,521953,1553,77,3842,NP,122136757
ct151-F415-18,133778,8/4/2019,-1,46.32676,-142.54615,46.32676,-142.54614,3,0,-120,96,401677500.9,0,,1.79,1959.257,8,3,,133778,6959,63003,768,83,1174,SR,122136758
ct151-F415-18,133778,8/4/2019,-2,46.31248,-142.88001,46.31248,-142.88,2,0,-129,46,401677582.1,20,,,,6,3,,133778,10036,15178,6635,155,2833,NK,122136759
ct151-F415-18,133778,8/4/2019,-2,46.4131,-142.42624,46.4131,-142.42624,2,0,-126,43,401677568.6,20,,,,6,3,,133778,1744,11807,257,61,2985,MB,122136760
ct151-F415-18,133778,8/4/2019,-2,46.51558,-142.25271,46.51558,-142.25272,2,0,-133,91,401677460.6,20,,,,6,2,,133778,883,2570,303,80,984,NN,122136761
ct151-F415-18,133778,8/4/2019,0,46.31011,-142.64236,46.31011,-142.64236,4,3,-115,135,401677597.7,0,,0.92,1965.243,45,3,,133778,3919,17282,888,117,960,MC,122136762
ct151-F415-18,133778,8/4/2019,-1,46.43276,-142.33319,46.43276,-142.33319,3,0,-135,93,401677625.9,0,,1.06,1949.314,8,3,,133778,8526,39788,1826,120,2749,SR,122136763
ct151-F415-18,133778,8/4/2019,-1,46.47528,-142.32517,46.47528,-142.32516,3,0,-121,91,401677566.6,0,,0.78,1950.76,8,3,,133778,20495,354692,1184,78,2924,SR,122243292
ct151-F415-18,133778,8/4/2019,-2,46.31599,-142.62431,46.31599,-142.62431,2,0,-129,42,401677517.7,20,,,,8,2,,133778,30334,72311,12724,99,3384,NK,122243293
ct151-F415-18,133778,8/4/2019,-1,46.25218,-142.7958,46.25218,-142.7958,3,0,-129,91,401677614.4,20,,,,6,3,,133778,15088,58492,3891,122,2698,SR,122243294
ct151-F415-18,133778,8/4/2019,-1,46.39747,-143.16651,46.39747,-143.1665,3,0,-132,90,401677543.2,20,,,,8,3,,133778,15236,40805,5688,77,3438,NN,122243295
ct151-F415-18,133778,8/5/2019,-1,46.59162,-142.61615,46.59162,-142.61615,3,0,-130,93,401677508.2,0,,1.18,1976.43,8,3,,133778,11118,85239,1450,96,3000,NP,122243296
ct151-F415-18,133778,8/5/2019,-1,46.6279,-142.37008,46.6279,-142.37009,3,0,-129,94,401677559.2,20,,,,7,3,,133778,13286,41588,4244,128,4038,MC,122243297
ct151-F415-18,133778,8/5/2019,-2,46.428,-142.29101,46.428,-142.29102,2,0,-127,48,401677515.7,0,,1.59,1946.158,8,3,,133778,11550,102145,1306,83,3480,MB,122243298
ct151-F415-18,133778,8/5/2019,-1,46.57887,-142.87436,46.57887,-142.87436,3,1,-118,91,401677537.1,0,,1.25,1993.778,8,3,,133778,11391,163565,793,81,1872,SR,122243299
ct151-F415-18,133778,8/5/2019,0,46.61091,-142.78143,46.61091,-142.78143,4,0,-127,140,401677578.3,20,,,,46,3,,133778,5816,15457,2188,21,1599,NK,122243300
ct151-F415-18,133778,8/5/2019,0,46.43144,-143.17558,46.43144,-143.17558,4,0,-126,143,401677573.2,20,,,,46,3,,133778,4979,10488,2363,158,889,SR,122243301
ct151-F415-18,133778,8/5/2019,-1,46.2201,-143.20171,46.2201,-143.2017,3,0,-124,95,401677502.2,20,,,,8,3,,133778,10476,34435,3187,94,2717,NK,122243302
ct151-F415-18,133778,8/5/2019,0,46.55564,-143.08655,46.55564,-143.08655,7,5,-113,288,401677527.2,0,,2.12,2007.513,47,2,,133778,1713,3696,793,104,187,MC,122243303
ct151-F415-18,133778,8/5/2019,0,46.57145,-143.20499,46.57145,-143.20499,4,0,-131,141,401677538.4,0,,2.02,2016.509,47,3,,133778,5458,30930,963,121,1264,NN,122243304
ct151-F415-18,133778,8/6/2019,-1,46.44494,-143.56703,46.44494,-143.56703,3,0,-129,93,401677548.4,0,,0.9,2036.33,8,3,,133778,18925,153375,2335,105,5417,NN,122282692
ct151-F415-18,133778,8/6/2019,0,46.73454,-143.25992,46.73454,-143.25992,5,0,-122,134,401677507.4,0,,1.25,2027.764,48,3,,133778,4256,38878,465,83,1490,NN,122322551
ct151-F415-18,133778,8/6/2019,-2,46.53461,-143.55049,46.53461,-143.55049,2,0,-125,45,401677495.8,20,,,,8,3,,133778,16452,38372,7053,106,3129,MB,122322552
ct151-F415-18,133778,8/7/2019,-1,46.73745,-144.20647,46.73745,-144.20647,3,0,-129,91,401677578.1,20,,,,8,3,,133778,39989,677024,2362,82,5435,SR,122388107
ct151-F415-18,133778,8/7/2019,-1,46.85782,-143.91795,46.85782,-143.91795,3,0,-128,95,401677404.8,0,,1.67,2079.161,6,3,,133778,22792,180573,2876,78,3807,NN,122388108
ct151-F415-18,133778,8/7/2019,-1,46.86221,-143.98641,46.86221,-143.9864,3,0,-125,90,401677427.9,0,,1.59,2084.13,6,3,,133778,19962,81800,4871,62,3487,MC,122388109
ct151-F415-18,133778,8/7/2019,-1,46.84772,-144.08622,46.84772,-144.08623,3,0,-121,88,401677484.3,0,,1.21,2090.461,6,3,,133778,13791,69156,2750,65,4839,MC,122388110
ct151-F415-18,133778,8/7/2019,-2,46.91553,-143.79956,46.91553,-143.79956,2,0,-132,46,401677410.8,20,,,,8,3,,133778,7135,13661,3726,36,3112,NN,122391413
ct151-F415-18,133778,8/7/2019,-2,46.56701,-144.09089,46.56701,-144.0909,2,0,-134,43,401677435,0,,1.45,2078.596,8,3,,133778,29255,88412,9680,111,6174,NP,122411805
ct151-F415-18,133778,8/7/2019,-2,46.69444,-144.05567,46.69444,-144.05566,2,0,-121,46,401677408.2,0,,1.87,2081.606,8,3,,133778,21175,239676,1870,101,5911,NK,122433117
ct151-F415-18,133778,8/7/2019,-1,46.63662,-144.16742,46.63662,-144.16742,3,0,-128,84,401677426.9,0,,1.46,2086.979,7,3,,133778,18427,138603,2449,108,5886,NN,122436704
ct151-F415-18,133778,8/7/2019,-2,46.43553,-142.96816,46.43553,-142.96815,2,0,-130,91,401677351.3,20,,,,0,3,,133778,12752,146934,1106,109,2183,NN,122436705
ct151-F415-18,133778,8/7/2019,-1,46.31218,-143.7315,46.31218,-143.7315,3,0,-124,91,401677498.7,20,,,,6,3,,133778,16515,77551,3516,87,4310,MA,122436706
ct151-F415-18,133778,8/7/2019,-1,46.59219,-143.7233,46.59219,-143.7233,3,0,-131,93,401677383.9,20,,,,8,3,,133778,10413,122691,883,100,4750,MB,122443897
ct151-F415-18,133778,8/7/2019,-2,46.43602,-143.63983,46.43602,-143.63983,2,0,-129,94,401677418.4,20,,,,6,3,,133778,16556,52168,5254,120,2436,MA,122443898
ct151-F415-18,133778,8/8/2019,-2,46.74309,-143.75055,46.74309,-143.75055,2,0,-121,49,401677587.1,0,,0.9,2062.357,6,3,,133778,51590,0,1818,74,4994,NK,122491633
ct151-F415-18,133778,8/8/2019,-2,46.89225,-144.09836,46.89225,-144.09836,2,0,-133,49,401677466.7,20,,0.9,2062.357,8,3,,133778,50360,177790,14264,65,5401,NN,122491634
ct151-F415-18,133778,8/8/2019,-2,46.74743,-143.59721,46.74743,-143.59721,2,2,-118,42,401677610.5,20,,,,5,3,,133778,37394,118032,11846,31,2297,MA,122683778
ct151-F415-18,133778,8/8/2019,0,46.71525,-143.67671,46.71525,-143.67671,4,3,-113,137,401677556.9,0,,0.96,2055.954,48,3,,133778,36338,299319,4411,88,1826,MC,122683779
ct151-F415-18,133778,8/8/2019,-2,46.90239,-143.72186,46.90239,-143.72186,2,0,-135,49,401677498.4,20,,,,8,3,,133778,36723,138038,9769,87,3084,NN,122683780
ct151-F415-18,133778,8/8/2019,-1,46.98601,-143.778,46.98601,-143.778,3,0,-122,85,401677483.5,20,,,,8,3,,133778,13539,112859,1624,85,3116,MC,122683781
ct151-F415-18,133778,8/8/2019,-1,47.01636,-143.70453,47.01636,-143.70453,3,0,-131,95,401677499.1,0,,1.07,2071.526,8,3,,133778,14972,289909,773,68,4069,SR,122683782
ct151-F415-18,133778,8/8/2019,-1,47.09847,-143.74696,47.09847,-143.74696,3,0,-126,95,401677473,20,,,,8,3,,133778,12590,104683,1514,91,3424,SR,122683783
ct151-F415-18,133778,8/8/2019,-2,46.95998,-143.88383,46.95998,-143.88383,2,0,-125,42,401677507.7,20,,,,7,3,,133778,15129,56667,4039,98,4102,NN,122683784
ct151-F415-18,133778,8/8/2019,-1,46.92542,-143.83526,46.92542,-143.83527,3,0,-124,97,401677505,0,,1.47,2076.44,6,3,,133778,14689,105670,2042,92,3922,MC,122683785
ct151-F415-18,133778,8/8/2019,-2,46.92252,-143.88949,46.92252,-143.8895,2,0,-130,95,401677488.3,20,,,,8,3,,133778,7537,132434,428,94,4495,NN,122683786
ct151-F415-18,133778,8/8/2019,-1,46.78999,-143.82374,46.78999,-143.82375,3,0,-130,93,401677476.5,0,,1.52,2069.561,8,3,,133778,9196,96732,874,88,4697,MB,122683787
ct151-F415-18,133778,8/8/2019,-1,46.87595,-143.06019,46.87595,-143.0602,3,0,-133,93,401677656.6,20,,,,6,3,,133778,12331,35466,4287,110,2512,NN,122683788
ct151-F415-18,133778,8/9/2019,-1,47.30557,-143.49444,47.30557,-143.49445,3,0,-129,98,401677540.6,20,,,,8,3,,133778,31014,258941,3714,84,4767,SR,122797615
ct151-F415-18,133778,8/9/2019,-1,46.91677,-143.99687,46.91677,-143.99687,3,1,-118,95,401677600,20,,,,8,3,,133778,30359,552069,1669,79,3276,NK,122797616
ct151-F415-18,133778,8/9/2019,-1,46.97258,-143.69898,46.97258,-143.69897,3,1,-116,95,401677601.7,20,,,,6,3,,133778,7918,26815,2337,28,1645,MA,122797617
ct151-F415-18,133778,8/9/2019,-1,47.15067,-143.95275,47.15067,-143.95274,3,0,-129,90,401677520.3,20,,,,6,3,,133778,35636,55298,22964,47,2270,NN,122797618
ct151-F415-18,133778,8/9/2019,-1,47.12556,-143.72823,47.12556,-143.72823,3,2,-114,90,401677504.5,0,,1.75,2078.207,6,3,,133778,17214,53411,5547,122,1068,MC,122797619
ct151-F415-18,133778,8/9/2019,-1,47.13708,-143.81832,47.13708,-143.81831,3,1,-115,91,401677485.7,20,,,,8,3,,133778,6371,63667,637,78,1665,MA,122797620
ct151-F415-18,133778,8/9/2019,-1,47.22209,-143.75857,47.22209,-143.75858,3,0,-130,95,401677475.1,0,,1.51,2084.792,6,3,,133778,5407,24778,1179,91,1901,NN,122797621
ct151-F415-18,133778,8/9/2019,1,47.14075,-143.94362,47.14075,-143.94362,12,0,-125,578,401677515.2,0,,0.64,2093.75,48,3,,133778,539,581,500,26,238,NP,122797622
ct151-F415-18,133778,8/9/2019,-2,47.14493,-143.94312,47.14493,-143.94312,2,0,-127,50,401677534.3,0,,0.94,2093.907,6,3,,133778,2608,4610,1474,90,1297,SR,122797623
ct151-F415-18,133778,8/9/2019,0,47.24118,-144.25304,47.24118,-144.25304,5,4,-111,180,401677551.7,0,,1.76,2119.683,48,3,,133778,9123,168883,492,98,1228,MC,122797624
ct151-F415-18,133778,8/9/2019,0,47.30155,-143.98431,47.30155,-143.98431,4,0,-128,140,401677514.4,20,,,,48,3,,133778,26938,114936,6313,122,2569,NN,122797625
ct151-F415-18,133778,8/9/2019,-1,47.31824,-144.10988,47.31824,-144.10988,3,0,-123,96,401677579.7,0,,2.04,2113.372,6,3,,133778,8867,19594,4012,169,1684,MC,122797626
ct151-F415-18,133778,8/10/2019,-1,47.08263,-144.07779,47.08263,-144.07779,3,0,-120,92,401677559.3,0,,1.55,2100.373,8,3,,133778,7626,86977,668,68,2702,NP,122797627
ct151-F415-18,133778,8/10/2019,-2,47.36909,-144.2223,47.36909,-144.2223,2,0,-133,45,401677473.2,20,,,,8,3,,133778,30819,76213,12462,69,4170,NN,122797628
ct151-F415-18,133778,8/10/2019,-1,47.03125,-144.21232,47.03125,-144.21233,3,0,-124,88,401677571.1,20,,,,5,3,,133778,29385,167138,5166,79,3814,MA,122797629
ct151-F415-18,133778,8/10/2019,-2,47.05022,-144.08685,47.05022,-144.08685,2,0,-131,50,401677492,20,,,,6,3,,133778,13948,63068,3084,78,3164,NK,122797630
ct151-F415-18,133778,8/10/2019,-2,47.28697,-143.94952,51.11305,-124.66958,2,0,-121,94,401677448.1,20,,,,0,3,,133778,3103,24386,394,61,777,NN,122797631
ct151-F415-18,133778,8/10/2019,1,47.23302,-144.21183,47.23302,-144.21182,5,0,-132,181,401677507.5,0,,0.97,2116.469,56,3,,133778,942,5587,158,116,1173,SR,122797632
ct151-F415-18,133778,8/10/2019,-1,47.40089,-144.15742,50.68937,-124.95838,3,0,-129,95,401677495.4,20,,,,8,3,,133778,8647,26360,2836,53,2223,MB,122797633
